x,y,s,id,cnt
38912,39936,512,2,1022
43520,33280,512,2,1022
44544,32832,64,0,1022
44736,33024,64,0,1022
44992,33248,32,3,1022
44032,33152,128,2,1022
44672,33664,128,3,1022
44288,34304,256,3,1022
45584,33008,16,3,1022
45696,32832,64,0,1022
45760,33088,64,3,1022
45056,32768,256,0,1022
45344,32992,16,0,1022
45440,32768,128,0,1022
45536,33056,32,3,1022
46720,32768,128,3,1022
46592,33024,256,3,1022
46336,32896,128,3,1022
46528,32832,64,3,1022
46592,33280,512,3,1022
46080,33280,256,3,1022
46080,33536,256,3,1022
46336,33536,256,3,1022
45568,34304,512,3,1022
45056,34304,512,3,1022
47360,32768,256,3,1022
48128,32768,512,3,1022
32768,40960,2048,2,1022
34816,40960,2048,2,1022
34816,43008,1024,2,1022
36864,40960,1024,2,1022
38400,40960,512,2,1022
37888,40960,512,2,1022
38656,41472,256,2,1022
37888,41472,512,2,1022
36864,41984,1024,2,1022
38528,42304,64,2,1022
39488,41408,64,3,1022
39168,41088,128,2,1022
36864,43008,512,2,1022
36864,44032,256,2,1022
6144,4096,2048,1,3295
4096,6144,2048,1,3295
6144,6144,2048,1,3295
15360,3072,1024,2,3295
8192,5120,1024,1,3295
9216,5120,512,1,3295
9216,5632,512,1,3295
10240,5120,256,1,3295
8192,6144,1024,1,3295
9728,6144,512,1,3295
9728,6656,512,1,3295
9216,6656,512,1,3295
8192,7168,1024,1,3295
9728,7168,512,1,3295
9216,7168,512,1,3295
9728,7680,512,1,3295
9216,7680,512,1,3295
10752,6272,64,1,3295
11200,6848,64,2,3295
10992,6752,16,2,3295
10816,6784,64,1,3295
11264,6528,128,2,3295
11520,6912,256,2,3295
11200,7232,64,2,3295
11136,7296,64,2,3295
10496,7168,256,1,3295
10240,7168,256,1,3295
10752,7808,128,1,3295
10752,8064,128,1,3295
10240,7680,256,1,3295
10240,7936,256,1,3295
11392,7424,128,2,3295
12032,7680,256,2,3295
11776,7680,256,2,3295
11776,7936,256,2,3295
11520,7680,256,2,3295
11392,7680,128,2,3295
11264,7936,64,2,3295
13312,4096,1024,2,3295
13312,5120,1024,2,3295
14336,4096,1024,2,3295
15360,4096,1024,2,3295
14336,5120,1024,2,3295
15360,5120,1024,2,3295
14336,6144,1024,2,3295
15360,6144,1024,2,3295
14336,7168,1024,2,3295
15360,7168,1024,2,3295
0,8192,4096,1,3295
4096,8192,2048,1,3295
6144,8192,2048,1,3295
4096,10240,2048,1,3295
6144,10240,2048,1,3295
0,12288,4096,1,3295
4096,12288,4096,1,3295
8192,8192,1024,1,3295
9216,8192,1024,1,3295
8192,9216,1024,1,3295
9216,9216,1024,1,3295
11200,8256,64,2,3295
11040,8320,16,1,3295
11008,8320,32,1,3295
10944,8192,64,1,3295
11200,8448,32,2,3295
11008,8640,64,1,3295
10496,8192,256,1,3295
10240,8192,256,1,3295
10496,8448,256,1,3295
10240,8448,256,1,3295
11008,8768,64,1,3295
11148,8910,2,2,3295
10752,9088,128,1,3295
10240,8704,512,1,3295
11776,8192,256,2,3295
11392,8192,128,2,3295
11392,8320,128,2,3295
11520,8448,128,2,3295
11392,8576,128,2,3295
11776,8704,256,2,3295
11520,8704,128,2,3295
11648,8704,128,2,3295
11392,8832,128,2,3295
11392,8960,128,2,3295
10752,9216,256,1,3295
10752,9472,256,1,3295
10240,9216,512,1,3295
11200,10112,32,1,3295
10752,9984,256,1,3295
10240,9728,512,1,3295
11776,9216,256,2,3295
12032,9472,256,2,3295
11520,9344,128,2,3295
11328,9536,64,2,3295
11280,9712,16,2,3295
12032,9728,256,2,3295
11776,9728,256,2,3295
11776,9984,256,2,3295
11520,9856,128,2,3295
11328,9728,64,2,3295
11328,10144,32,2,3295
11456,10176,64,2,3295
8192,10240,1024,1,3295
9216,10240,1024,1,3295
8192,11264,1024,1,3295
9216,11264,1024,1,3295
11008,10368,128,1,3295
10752,10496,256,1,3295
10240,10240,512,1,3295
11008,11008,128,1,3295
10752,11008,256,1,3295
10240,10752,512,1,3295
11776,10240,256,2,3295
11520,10368,128,2,3295
11456,10432,64,2,3295
11264,10880,32,1,3295
11424,10976,32,2,3295
11392,11136,32,2,3295
11008,11264,128,1,3295
10752,11264,256,1,3295
10752,11520,256,1,3295
10240,11264,512,1,3295
11008,11776,256,1,3295
10240,11776,512,1,3295
11424,11264,32,2,3295
11264,11712,64,1,3295
12032,12032,256,2,3295
12800,8192,512,2,3295
12288,8192,512,2,3295
12288,8704,512,2,3295
13312,8192,1024,2,3295
12288,9728,512,2,3295
13312,9216,1024,2,3295
15360,8192,1024,2,3295
14336,9216,1024,2,3295
15360,9216,1024,2,3295
12800,10240,512,2,3295
12288,11264,512,2,3295
8192,12288,2048,1,3295
10752,12544,256,1,3295
10240,12288,512,1,3295
10752,12800,512,1,3295
10240,12800,512,1,3295
11584,12672,64,2,3295
10240,13312,512,1,3295
8192,14336,2048,1,3295
18432,0,2048,2,3295
16384,2048,2048,2,3295
18432,2048,2048,2,3295
20480,2048,2048,2,3295
22528,2048,2048,2,3295
16384,4096,2048,2,3295
18432,4096,2048,2,3295
16384,6144,2048,2,3295
18432,6144,2048,2,3295
20480,4096,4096,2,3295
24576,2048,2048,2,3295
26624,2048,1024,2,3295
27648,2048,1024,2,3295
26624,3072,1024,2,3295
27648,3072,1024,2,3295
30080,1408,128,0,3295
29920,1664,32,0,3295
29184,2304,256,2,3295
28672,2048,512,2,3295
28672,2560,512,2,3295
29696,2816,256,2,3295
28672,3072,1024,2,3295
30560,3360,32,2,3295
29952,3072,256,2,3295
29696,3072,256,2,3295
30464,3712,128,2,3295
30208,3584,256,2,3295
30464,3840,128,2,3295
29696,3584,512,2,3295
31488,3328,256,0,3295
31104,3456,128,0,3295
31232,3840,128,0,3295
31232,3968,128,0,3295
24576,4096,2048,2,3295
26624,4096,2048,2,3295
24576,6144,2048,2,3295
26624,6144,2048,2,3295
28672,4096,1024,2,3295
30464,4096,256,2,3295
30208,4096,256,2,3295
30464,4352,256,2,3295
30208,4352,256,2,3295
29696,4096,512,2,3295
30208,4608,512,2,3295
29696,4608,512,2,3295
28672,5120,1024,2,3295
29696,5120,1024,2,3295
31296,4608,32,0,3295
31456,4992,32,0,3295
31104,4672,64,2,3295
30720,4608,256,2,3295
30720,5120,256,2,3295
30720,5632,512,2,3295
32000,5120,256,0,3295
32512,5632,256,0,3295
32000,5760,128,0,3295
28672,6144,1024,2,3295
29696,6144,1024,2,3295
28672,7168,1024,2,3295
29696,7168,1024,2,3295
31232,6400,256,2,3295
30720,6656,512,2,3295
32064,6208,64,0,3295
32384,6656,128,0,3295
30720,7168,1024,2,3295
32384,7360,64,2,3295
32000,7168,256,2,3295
16384,8192,2048,2,3295
18432,8192,2048,2,3295
16384,10240,2048,2,3295
18432,10240,2048,2,3295
20480,8192,4096,2,3295
24576,8192,4096,2,3295
28672,8192,2048,2,3295
30720,9216,1024,2,3295
28672,10240,2048,2,3295
30720,10240,2048,2,3295
0,16384,4096,1,3295
0,8192,4096,1,2282
0,12288,4096,1,2282
4096,12288,4096,1,2282
8192,12288,2048,1,2282
10240,14336,1024,1,2282
12032,14592,256,2,2282
10240,15360,1024,1,2282
11264,15872,256,1,2282
8192,14336,2048,1,2282
0,16384,4096,1,2282
4096,16384,4096,1,2282
4096,20480,4096,1,2282
10240,16384,1024,1,2282
11520,16384,128,1,2282
10240,17408,1024,1,2282
11952,17664,16,2,2282
11776,17920,128,1,2282
8192,16384,2048,1,2282
10240,18432,1024,1,2282
12160,18432,128,2,2282
11264,18944,512,1,2282
10240,19456,1024,1,2282
11264,19456,512,1,2282
8192,18432,2048,1,2282
12800,17408,512,2,2282
10240,20480,1024,1,2282
8192,20480,2048,1,2282
10240,22528,2048,1,2282
14336,20480,1024,2,2282
14336,21504,1024,2,2282
15360,21504,1024,2,2282
13824,21504,512,2,2282
14336,22528,1024,2,2282
15360,22528,1024,2,2282
14336,23552,1024,2,2282
15360,23552,1024,2,2282
13056,22528,256,2,2282
13056,23296,256,2,2282
13312,23040,512,2,2282
13824,23552,512,2,2282
13824,24064,512,2,2282
8192,24576,4096,1,2282
14336,24576,1024,2,2282
15360,24576,1024,2,2282
14336,25600,1024,2,2282
15360,25600,1024,2,2282
12800,24576,256,2,2282
13824,24576,512,2,2282
13312,24576,512,2,2282
13824,25088,512,2,2282
13312,25088,512,2,2282
13824,25600,512,2,2282
13824,26112,512,2,2282
14336,26624,1024,2,2282
15360,26624,1024,2,2282
14336,27648,1024,2,2282
15360,27648,1024,2,2282
13824,26624,512,2,2282
13312,26624,512,2,2282
13824,27648,512,2,2282
14336,28672,1024,2,2282
15360,28672,1024,2,2282
13824,28672,512,2,2282
13568,28928,256,2,2282
16384,18432,2048,2,2282
16384,20480,4096,2,2282
20480,20480,4096,2,2282
18432,24576,2048,2,2282
16384,24576,2048,2,2282
18432,26624,2048,2,2282
16384,26624,2048,2,2282
20480,24576,4096,2,2282
18432,28672,2048,2,2282
16384,28672,2048,2,2282
20480,28672,4096,2,2282
24576,24576,8192,2,2282
34816,2048,2048,0,3429
36864,0,4096,0,3429
33792,4096,1024,0,3429
33792,5120,1024,0,3429
34816,4096,2048,0,3429
33280,6144,512,0,3429
32768,6144,512,0,3429
33792,6144,1024,0,3429
33280,7168,512,0,3429
34304,7168,512,0,3429
33792,7168,512,0,3429
34304,7680,512,0,3429
33792,7680,512,0,3429
34816,6144,1024,0,3429
35840,6144,1024,0,3429
34816,7168,1024,0,3429
35840,7168,1024,0,3429
36864,4096,2048,0,3429
38912,4096,2048,0,3429
36864,6144,2048,0,3429
38912,6144,2048,0,3429
40960,4096,4096,0,3429
45056,4096,4096,0,3429
33536,8192,256,0,3429
34304,8192,512,0,3429
33792,8192,512,0,3429
34304,8704,512,0,3429
34048,8960,256,0,3429
34304,9216,512,0,3429
34816,8192,1024,0,3429
35840,8192,1024,0,3429
34816,9216,1024,0,3429
35840,9216,1024,0,3429
34304,11520,64,2,3429
34496,11744,32,2,3429
34048,11520,256,2,3429
34688,12192,32,2,3429
35328,10240,512,0,3429
35328,10752,512,0,3429
35840,10240,1024,0,3429
35328,11264,512,0,3429
35840,11264,1024,0,3429
36864,8192,2048,0,3429
38912,8192,2048,0,3429
36864,10240,2048,0,3429
38912,10240,2048,0,3429
36864,12288,1024,0,3429
40960,8192,4096,0,3429
45056,8192,4096,0,3429
40960,12288,4096,0,3429
45056,12288,4096,0,3429
49152,8192,8192,0,3429
57344,8192,8192,0,3429
49152,16384,8192,0,3429
57344,16384,8192,0,3429
59392,24576,2048,0,3429
60800,27904,128,0,3429
61440,24576,2048,0,3429
63488,24576,1024,0,3429
64512,24576,1024,0,3429
63488,25600,1024,0,3429
65024,25600,512,0,3429
64512,25600,512,0,3429
65280,26112,256,0,3429
65024,26112,256,0,3429
65408,26368,128,0,3429
65440,26608,16,3,3429
65344,26496,64,0,3429
65280,26496,64,0,3429
65024,26368,256,0,3429
64512,26112,512,0,3429
61952,26624,512,0,3429
62976,26624,512,0,3429
63360,27200,32,0,3429
63360,27136,64,0,3429
62720,27392,32,0,3429
62304,27680,32,3,3429
61984,27808,32,3,3429
62720,27904,256,3,3429
62464,27904,256,3,3429
64256,26624,256,0,3429
64000,26624,256,0,3429
64448,27072,64,3,3429
64000,26880,128,0,3429
64192,27040,32,3,3429
63744,26624,256,0,3429
63488,26624,256,0,3429
63904,27008,32,0,3429
63756,27120,4,0,3429
64384,27264,128,3,3429
64064,27200,64,3,3429
64128,27264,128,3,3429
64256,27392,256,3,3429
63872,27392,128,3,3429
63744,27520,128,3,3429
65408,26688,64,3,3429
65408,26752,128,3,3429
65232,26704,16,3,3429
65240,26672,8,3,3429
65088,26720,16,3,3429
65120,26624,32,0,3429
65216,26752,64,3,3429
65152,26880,128,3,3429
65024,27008,128,3,3429
64800,26752,16,0,3429
64512,26624,128,0,3429
64896,26944,64,3,3429
64960,26880,64,3,3429
64768,27008,128,3,3429
64704,26880,32,3,3429
64656,26880,16,3,3429
64576,27072,64,3,3429
65280,27136,256,3,3429
65024,27136,256,3,3429
65280,27392,256,3,3429
65024,27392,256,3,3429
64768,27136,256,3,3429
64640,27136,128,3,3429
64640,27264,128,3,3429
64768,27392,256,3,3429
64512,27392,256,3,3429
64000,27648,512,3,3429
63744,27648,256,3,3429
63488,27648,256,3,3429
64000,28160,512,3,3429
63488,28160,512,3,3429
65024,27648,512,3,3429
64512,27648,512,3,3429
65024,28160,512,3,3429
62976,28672,512,3,3429
63488,28672,1024,3,3429
64512,28672,1024,3,3429
63488,29696,1024,3,3429
20480,32768,4096,2,853
20480,36864,4096,2,853
24576,32768,4096,2,853
28672,32768,4096,2,853
24576,36864,4096,2,853
28672,36864,4096,2,853
28672,40960,4096,2,853
28672,45056,4096,2,853
32768,36864,4096,2,2973
36864,38912,2048,2,2973
34816,40960,2048,2,2973
32768,40960,2048,2,2973
34816,43008,1024,2,2973
35840,43008,1024,2,2973
34816,44032,1024,2,2973
36352,44032,512,2,2973
35840,44032,512,2,2973
36608,44544,256,2,2973
36352,44544,256,2,2973
36736,44800,128,2,2973
36608,44800,128,2,2973
36352,44800,256,2,2973
35840,44544,512,2,2973
32768,43008,2048,2,2973
39296,41392,16,3,2973
38912,41216,256,2,2973
39424,41984,256,3,2973
39168,42496,256,3,2973
39936,42496,512,3,2973
36864,40960,1024,2,2973
38400,40960,512,2,2973
37888,40960,512,2,2973
38848,41888,32,2,2973
37888,41472,512,2,2973
36864,41984,1024,2,2973
38400,41984,256,2,2973
38658,42296,2,3,2973
37888,41984,512,2,2973
38784,42624,128,3,2973
38784,42496,128,3,2973
38464,42656,32,3,2973
38784,42880,128,3,2973
38784,42752,128,3,2973
38656,42752,128,3,2973
37888,42496,256,2,2973
37888,42752,256,2,2973
38912,43008,512,3,2973
39424,43520,512,3,2973
38912,43520,512,3,2973
39936,43008,1024,3,2973
38912,44032,1024,3,2973
37632,43008,256,2,2973
37376,43008,256,2,2973
37760,43392,64,2,2973
37632,43392,128,2,2973
37760,43264,128,2,2973
37632,43264,128,2,2973
37376,43264,256,2,2973
36864,43008,512,2,2973
37632,43520,128,2,2973
37376,43520,256,2,2973
37696,43968,64,3,2973
37656,43824,4,3,2973
37696,43872,32,3,2973
37376,43904,128,2,2973
37504,43776,64,2,2973
37376,43776,128,2,2973
36864,43520,512,2,2973
38400,43136,128,3,2973
38400,43264,256,3,2973
38272,43136,128,3,2973
38336,43008,64,3,2973
38176,43072,16,3,2973
38128,43152,16,3,2973
37888,43136,128,2,2973
37888,43008,128,2,2973
37920,43440,16,3,2973
37888,43392,16,2,2973
38656,43520,256,3,2973
38400,43520,256,3,2973
38656,43776,256,3,2973
38144,43648,128,3,2973
38016,43648,128,3,2973
38016,43520,128,3,2973
37920,43520,32,3,2973
38144,43776,256,3,2973
37888,43776,128,3,2973
37632,44160,128,3,2973
37760,44032,128,3,2973
37472,44192,32,3,2973
37520,44080,16,3,2973
37376,44128,32,2,2973
37432,44128,8,2,2973
37760,44416,128,3,2973
37504,44288,64,3,2973
37504,44352,64,3,2973
37120,44160,128,2,2973
37248,44032,128,2,2973
37120,44032,128,2,2973
36864,44032,256,2,2973
37312,44448,32,3,2973
37632,44544,256,3,2973
37376,44672,128,3,2973
37504,44544,128,3,2973
37376,44544,128,3,2973
37632,44800,256,3,2973
37376,44800,256,3,2973
37312,44672,64,3,2973
37152,44624,16,3,2973
37216,44640,32,3,2973
36864,44672,128,2,2973
37056,44544,64,2,2973
36864,44544,128,2,2973
37248,44928,128,3,2973
37120,44928,128,3,2973
37120,44864,64,3,2973
37024,44960,32,3,2973
36864,44928,32,2,2973
36944,44928,16,3,2973
38400,44032,512,3,2973
38144,44288,256,3,2973
37888,44288,256,3,2973
38400,44544,512,3,2973
37888,44544,512,3,2973
34816,45056,1024,2,2973
36736,45264,16,3,2973
36800,45248,64,3,2973
36832,45072,4,3,2973
36816,45152,16,3,2973
36816,45136,16,3,2973
36608,45056,128,2,2973
36352,45056,256,2,2973
36800,45504,64,3,2973
36640,45504,32,3,2973
36672,45376,32,3,2973
36480,45312,64,2,2973
36352,45312,128,2,2973
35840,45056,512,2,2973
36608,45696,128,3,2973
36672,45568,64,3,2973
36608,45824,128,3,2973
35840,45568,256,2,2973
35840,45824,256,2,2973
34816,46080,512,2,2973
35712,46976,64,3,2973
34816,46592,512,2,2973
36352,46208,128,3,2973
36352,46336,256,3,2973
35968,46208,64,2,2973
36096,46464,128,3,2973
36160,46336,64,3,2973
35840,46336,64,2,2973
35904,46368,32,2,2973
36352,46848,256,3,2973
36096,46720,128,3,2973
35904,46720,64,3,2973
35872,46624,32,3,2973
32768,45056,2048,2,2973
35328,47744,128,3,2973
36096,47104,256,3,2973
35840,47104,128,3,2973
36096,47360,256,3,2973
38912,45056,1024,3,2973
38912,46080,1024,3,2973
37632,45056,256,3,2973
37376,45056,256,3,2973
37632,45312,256,3,2973
37376,45312,256,3,2973
37248,45184,128,3,2973
37056,45056,64,3,2973
37056,45120,64,3,2973
36928,45120,64,3,2973
36992,45440,128,3,2973
36864,45312,128,3,2973
37376,45568,512,3,2973
37120,45568,256,3,2973
37120,45824,256,3,2973
36864,45824,256,3,2973
38400,45056,512,3,2973
37888,45056,512,3,2973
38400,45568,512,3,2973
37888,45568,512,3,2973
37376,46080,512,3,2973
37120,46080,256,3,2973
36864,46080,256,3,2973
37376,46592,512,3,2973
37888,46080,1024,3,2973
37376,47104,512,3,2973
36864,47104,512,3,2973
45056,45056,4096,3,2973
38912,49152,2048,3,2973
40960,49152,4096,3,2973
45056,49152,4096,3,2973
40960,53248,4096,3,2973
45056,53248,4096,3,2973
45056,57344,4096,3,2973
49152,49152,16384,3,2973
0,0,4096,1,697
4096,0,2048,1,697
6144,0,1024,1,697
7168,0,1024,1,697
6144,1024,1024,1,697
7168,1024,1024,1,697
4096,2048,2048,1,697
6144,2048,1024,1,697
7168,2048,1024,1,697
6144,3072,1024,1,697
7168,3072,1024,1,697
0,4096,4096,1,697
6144,4096,2048,1,697
8704,0,512,1,697
8192,0,512,1,697
8704,512,512,1,697
8192,512,512,1,697
9728,256,256,1,697
10176,384,64,1,697
9728,0,256,1,697
9984,128,128,1,697
9216,256,256,1,697
9216,0,256,1,697
9472,0,256,1,697
9728,768,256,1,697
9984,896,128,1,697
10112,512,128,1,697
9984,640,128,1,697
9216,512,512,1,697
8192,1024,1024,1,697
9728,1280,256,1,697
9984,1408,128,1,697
9728,1024,256,1,697
10112,1152,128,1,697
9216,1024,512,1,697
9728,1792,256,1,697
10112,1792,128,1,697
9216,1536,512,1,697
10368,416,8,1,697
10624,0,64,2,697
11008,768,256,2,697
10304,832,32,1,697
10624,960,64,2,697
10240,640,64,1,697
10688,512,64,2,697
10528,640,32,2,697
11520,0,256,2,697
11008,1280,128,2,697
11008,1024,256,2,697
10560,1312,32,2,697
10440,1092,4,1,697
10560,1184,32,2,697
10688,1152,64,2,697
10752,1600,64,2,697
10880,1536,128,2,697
10688,1792,64,2,697
10304,1664,64,1,697
10560,1600,16,2,697
11776,1024,512,2,697
8192,2048,1024,1,697
9728,2048,256,1,697
9984,2048,256,1,697
9216,2048,512,1,697
9984,2816,256,1,697
9728,2560,256,1,697
9984,2560,256,1,697
9216,2560,512,1,697
8192,3072,1024,1,697
9984,3328,256,1,697
9216,3072,512,1,697
9216,3584,512,1,697
10624,2304,32,2,697
10368,2880,64,1,697
10584,2848,8,1,697
10240,2560,128,1,697
10624,2560,16,2,697
12800,512,512,2,697
12800,1024,512,2,697
8192,4096,1024,1,697
9216,4608,512,1,697
8192,5120,1024,1,697
0,8192,4096,1,697
49152,0,8192,0,721
57344,0,8192,0,721
57344,8192,8192,0,721
0,20480,4096,1,739
4096,20480,4096,1,739
0,24576,8192,1,739
8192,28672,4096,1,739
12288,30720,512,1,739
12288,31744,512,1,739
12800,32000,256,1,739
12288,32256,512,1,739
13056,32256,128,1,739
12800,32512,256,1,739
0,32768,8192,1,2826
8192,32768,4096,1,2826
13824,33280,256,2,2826
13824,33536,256,2,2826
12288,32768,512,1,2826
13248,32976,16,1,2826
12288,33280,512,1,2826
13312,34624,64,1,2826
14080,34304,256,2,2826
12288,33792,512,1,2826
13056,34048,256,1,2826
12288,34304,512,1,2826
15360,33792,1024,2,2826
12800,34816,256,1,2826
12800,35072,256,1,2826
13056,35072,256,1,2826
12288,35328,512,1,2826
12800,35328,512,1,2826
13696,36096,64,2,2826
12288,35840,512,1,2826
12800,35840,512,1,2826
12288,36352,512,1,2826
14336,35328,512,2,2826
8192,36864,2048,1,2826
10240,36864,2048,1,2826
13440,36992,128,1,2826
12800,36864,512,1,2826
15872,40448,512,2,2826
14848,40448,512,2,2826
14304,42880,32,2,2826
15872,40960,512,2,2826
15360,41984,512,2,2826
15872,43008,512,2,2826
15360,43520,512,2,2826
15872,43520,512,2,2826
14592,43136,128,2,2826
15360,44032,512,2,2826
15360,44544,512,2,2826
15360,45056,512,2,2826
15872,45056,512,2,2826
15872,45568,512,2,2826
14976,45184,128,2,2826
15360,46336,256,2,2826
15872,46080,512,2,2826
15872,46592,512,2,2826
13824,47872,256,1,2826
18432,36864,2048,2,2826
17408,39936,1024,2,2826
16384,39936,1024,2,2826
18432,38912,2048,2,2826
20480,36864,4096,2,2826
17408,40960,1024,2,2826
16384,40960,1024,2,2826
17408,41984,1024,2,2826
16384,41984,1024,2,2826
18432,40960,2048,2,2826
17408,43008,1024,2,2826
16384,43008,1024,2,2826
17408,44032,1024,2,2826
16384,44032,1024,2,2826
18432,43008,2048,2,2826
20480,40960,2048,2,2826
22528,40960,2048,2,2826
20480,43008,2048,2,2826
22528,43008,2048,2,2826
17408,45056,1024,2,2826
16384,45056,1024,2,2826
17408,46080,1024,2,2826
16896,46080,512,2,2826
16384,46592,512,2,2826
16896,46592,512,2,2826
18432,45056,2048,2,2826
17408,47104,1024,2,2826
17408,48128,1024,2,2826
18432,47104,1024,2,2826
20480,45056,2048,2,2826
22528,45056,2048,2,2826
20480,47104,2048,2,2826
24576,45056,4096,2,2826
22528,51200,2048,2,2826
22528,53248,2048,2,2826
24576,49152,4096,2,2826
28672,49152,2048,2,2826
30720,49152,2048,2,2826
28672,51200,2048,2,2826
31744,51200,512,2,2826
32256,51200,256,2,2826
32000,51712,256,2,2826
30720,51200,1024,2,2826
31744,52352,128,2,2826
32384,52352,128,3,2826
31808,52864,64,3,2826
31744,53120,128,3,2826
32256,52736,256,3,2826
30720,52224,512,2,2826
31232,52224,512,2,2826
30720,52736,512,2,2826
31232,52992,128,2,2826
24576,53248,2048,2,2826
26624,53248,2048,2,2826
24576,55296,2048,2,2826
27648,55296,1024,2,2826
26624,55296,1024,2,2826
27648,56320,512,2,2826
27648,56832,512,2,2826
28416,56832,256,2,2826
26624,56320,1024,2,2826
29696,53248,1024,2,2826
28672,53248,1024,2,2826
29696,54272,512,2,2826
30208,54272,256,2,2826
30624,54448,16,2,2826
30208,54528,128,2,2826
30656,54656,64,3,2826
29952,54784,256,2,2826
29696,55040,256,2,2826
30208,54784,128,2,2826
30592,54912,128,3,2826
30240,55168,32,3,2826
30400,55040,64,3,2826
28672,54272,1024,2,2826
31744,53248,128,3,2826
32256,53248,256,3,2826
32256,53504,256,3,2826
32000,54016,256,3,2826
32256,53760,512,3,2826
30720,53504,256,2,2826
31584,53248,32,3,2826
31488,53280,32,3,2826
31424,53632,64,3,2826
31248,53616,16,3,2826
31296,53520,16,3,2826
31488,53504,64,3,2826
31168,53952,64,3,2826
30976,54208,64,3,2826
31104,54016,64,3,2826
31360,53760,128,3,2826
31360,54016,128,3,2826
31744,54784,512,3,2826
30912,54400,64,3,2826
31104,54400,128,3,2826
30784,54656,64,3,2826
31488,54272,256,3,2826
31232,54528,256,3,2826
30720,54784,128,3,2826
31232,55040,256,3,2826
30272,55488,64,3,2826
30336,55296,128,3,2826
30592,55296,128,3,2826
29824,55936,64,3,2826
30208,56064,256,3,2826
28672,55296,512,2,2826
29440,55296,256,2,2826
29440,55552,256,2,2826
28672,55808,512,2,2826
29376,56192,64,2,2826
29184,56064,128,2,2826
29952,56832,256,3,2826
29456,56352,16,3,2826
29440,56832,128,3,2826
30720,55296,256,3,2826
30720,55552,256,3,2826
30976,55552,256,3,2826
31232,55808,512,3,2826
28544,57344,64,2,2826
30720,61440,2048,3,2826
0,61440,4096,1,1
32768,49152,512,2,1003
32768,50432,256,2,1003
33280,52224,512,3,1003
32768,53760,512,3,1003
32768,55296,1024,3,1003
36864,55296,2048,3,1003
34816,57344,2048,3,1003
32768,59392,2048,3,1003
34816,59392,2048,3,1003
36864,57344,4096,3,1003
32768,61440,2048,3,1003
34816,61440,2048,3,1003
34816,63488,2048,3,1003
36864,61440,4096,3,1003
40960,57344,4096,3,1003
40960,61440,4096,3,1003
45056,61440,4096,3,1003
49152,49152,16384,3,185
57344,0,8192,0,3171
49152,8192,8192,0,3171
57344,8192,8192,0,3171
43008,16384,2048,0,3171
43008,18432,2048,0,3171
45056,16384,4096,0,3171
43008,20480,2048,0,3171
43008,22528,2048,0,3171
41984,22528,1024,0,3171
45056,20480,4096,0,3171
32768,24576,4096,2,3171
40704,25856,256,2,3171
39936,26112,512,2,3171
40448,26112,512,2,3171
38912,25600,1024,2,3171
36864,24576,2048,2,3171
39936,26624,1024,2,3171
38912,26624,1024,2,3171
39936,27648,1024,2,3171
38912,27648,1024,2,3171
36864,26624,2048,2,3171
32768,28672,4096,2,3171
38912,28672,2048,2,3171
36864,28672,2048,2,3171
38912,30720,2048,2,3171
36864,30720,2048,2,3171
43008,24576,1024,0,3171
40960,26880,256,2,3171
40960,27136,512,2,3171
42240,28176,16,0,3171
40960,27648,512,2,3171
40960,28160,512,2,3171
41472,28160,512,2,3171
47104,24576,2048,0,3171
45056,24576,2048,0,3171
43776,30464,256,0,3171
40960,28672,1024,2,3171
40960,29696,1024,2,3171
40960,30720,1024,2,3171
41984,31744,1024,2,3171
40960,31744,1024,2,3171
49152,16384,8192,0,3171
57344,16384,8192,0,3171
49152,24576,4096,0,3171
15872,44544,512,2,3195
15360,45568,256,2,3195
14720,45696,128,2,3195
15360,46848,256,2,3195
15872,46592,512,2,3195
14976,46464,128,2,3195
15104,46848,256,2,3195
14208,46976,128,1,3195
15872,47104,512,2,3195
15872,47616,512,2,3195
15872,48128,512,2,3195
15616,48640,256,2,3195
15360,48896,256,2,3195
15872,48640,512,2,3195
14976,48256,128,2,3195
13312,47104,512,1,3195
20480,36864,4096,2,3195
24576,32768,4096,2,3195
28672,32768,4096,2,3195
24576,36864,4096,2,3195
28672,36864,4096,2,3195
18432,43008,2048,2,3195
17408,44032,1024,2,3195
16384,44032,1024,2,3195
20480,40960,2048,2,3195
22528,43008,2048,2,3195
20480,43008,2048,2,3195
18432,45056,2048,2,3195
17408,45056,1024,2,3195
16384,45056,1024,2,3195
17408,46080,1024,2,3195
16384,46080,512,2,3195
16896,46080,512,2,3195
16384,46592,512,2,3195
16896,46592,512,2,3195
19456,47104,1024,2,3195
18432,47104,1024,2,3195
19456,48128,1024,2,3195
18432,48128,1024,2,3195
17408,47104,1024,2,3195
16384,47104,512,2,3195
16896,47104,512,2,3195
16384,47616,512,2,3195
16896,47616,512,2,3195
17408,48128,1024,2,3195
16384,48128,512,2,3195
16896,48128,512,2,3195
16384,48640,512,2,3195
16896,48640,512,2,3195
22528,45056,2048,2,3195
20480,45056,2048,2,3195
22528,47104,2048,2,3195
20480,47104,2048,2,3195
24576,40960,4096,2,3195
28672,40960,4096,2,3195
4096,53248,4096,1,3195
15872,49152,512,2,3195
16128,49664,256,2,3195
15104,49408,128,2,3195
14788,49980,4,1,3195
15616,50432,256,2,3195
16128,50176,256,2,3195
11264,53248,1024,1,3195
10240,53248,1024,1,3195
11264,54272,1024,1,3195
